Company_ID,Date,Sector,Total_Energy_Consumption_kWh,Renewable_Energy_Consumption_kWh,NonRenewable_Energy_Consumption_kWh,Production_Output_Units,Supply_Chain_Transport_km,Supply_Chain_Transport_Mode,Raw_Material_Usage_kg,Carbon_Emission_tCO2e_TARGET,Energy_Cost_USD,Carbon_Tax_USD,Process_Efficiency_Percent,Employment_Count,Public_Acceptance_Index,Carbon_Reduction_Strategy,Strategy_Implementation_Cost_USD,Expected_Carbon_Reduction_Percent,Expected_Renewable_Share_Percent,Social_Impact_Score,Industry_Sectors
C013,2024-07-05,Agriculture,134440.32,45747.86,88692.46,4139.19,1247.69,Air,43908.3,27.6901,11746.08,728.9,81.76,2872,0.48,Renewable Adoption,366327.61,6.97,41.0,0.93,Automotive Industry
C013,2024-07-06,Agriculture,178624.05,19677.25,158946.8,9885.12,3324.53,Air,59012.14,57.8705,16208.75,1181.25,61.35,2975,0.44,Carbon Tax Compliance,351355.43,15.85,22.69,0.62,Logistics
C013,2024-07-07,Agriculture,182775.66,41890.14,140885.52,3866.32,4301.59,Rail,66015.8,65.0774,11117.05,3250.8,88.71,2157,0.58,Efficiency Upgrade,149369.18,8.73,37.64,0.69,Steel Manufacturing
C013,2024-07-08,Agriculture,118716.26,47368.46,71347.8,1923.43,2416.97,Ship,74208.97,31.1639,8018.96,745.88,74.1,3147,0.8,Process Reengineering,336336.6,20.79,50.01,0.72,Cement Production
C013,2024-07-09,Agriculture,64153.29,8239.71,55913.58,4612.4,4072.68,Truck,39667.11,26.6649,5366.35,566.69,66.79,2387,0.65,Renewable Adoption,437043.14,5.13,20.74,0.56,Automotive Industry
C013,2024-07-10,Agriculture,166146.02,20538.51,145607.51,8637.16,710.46,Rail,38075.81,44.9061,11204.46,1774.74,63.25,897,0.54,Renewable Adoption,156601.21,6.83,20.17,0.54,Logistics
C013,2024-07-11,Agriculture,83565.34,27141.64,56423.7,3774.49,3062.94,Air,39379.82,22.7402,7511.33,1092.7,65.78,2352,0.92,Carbon Tax Compliance,293061.95,13.87,50.34,0.55,Steel Manufacturing
C013,2024-07-12,Agriculture,77373.39,20559.08,56814.31,6416.26,2714.76,Rail,46897.45,21.8175,8499.9,656.86,83.14,755,0.55,Renewable Adoption,304125.92,9.62,31.69,0.53,Cement Production
C013,2024-07-13,Agriculture,100585.15,18682.57,81902.58,8933.91,3170.12,Rail,19687.46,40.4515,9840.81,1391.71,76.8,752,0.39,Process Reengineering,201860.31,23.28,31.8,0.88,Automotive Industry
C013,2024-07-14,Agriculture,137803.34,61909.68,75893.66,5850.4,1338.45,Truck,65237.02,23.9708,13401.7,899.39,76.06,1276,0.39,Efficiency Upgrade,273914.25,12.0,55.14,0.51,Logistics
C013,2024-07-15,Agriculture,102941.43,33381.76,69559.67,8778.03,3126.24,Air,68150.51,28.4077,9680.17,986.7,85.96,2834,0.6,Efficiency Upgrade,221541.14,24.97,47.31,0.94,Steel Manufacturing
C013,2024-07-16,Agriculture,141503.15,20584.36,120918.79,8649.21,2377.74,Rail,21800.02,54.929,10205.11,2049.51,76.0,1692,0.71,Efficiency Upgrade,190558.07,23.95,31.14,0.61,Cement Production
C013,2024-07-17,Agriculture,92537.26,19254.39,73282.87,6784.27,2433.39,Air,47271.52,35.2722,7830.73,1390.05,63.28,2036,0.68,Process Reengineering,482674.58,19.02,40.29,0.51,Automotive Industry
C013,2024-07-18,Agriculture,184350.29,24387.77,159962.52,1102.52,4355.85,Rail,21696.66,49.6085,15434.85,1891.13,89.77,1125,0.8,Renewable Adoption,290730.8,12.28,32.8,0.86,Logistics
C013,2024-07-19,Agriculture,110669.07,31351.36,79317.71,1486.99,4270.08,Rail,65803.38,25.097,11284.94,1074.44,68.69,2535,0.41,Carbon Tax Compliance,340121.26,23.22,42.75,0.81,Steel Manufacturing
C013,2024-07-20,Agriculture,155238.77,83421.27,71817.5,5161.62,2173.03,Rail,63009.28,31.4509,14300.01,1411.59,80.54,1582,0.52,Carbon Tax Compliance,262703.35,24.89,60.33,0.44,Cement Production
C013,2024-07-21,Agriculture,77424.53,41574.74,35849.79,9216.88,4079.12,Rail,17559.01,14.6584,5980.73,716.87,60.52,908,0.57,Process Reengineering,357610.97,8.89,61.41,0.84,Automotive Industry
C013,2024-07-22,Agriculture,179647.29,67935.8,111711.49,5659.51,4750.99,Rail,54605.72,52.4619,11962.59,1210.1,73.29,1595,0.77,Renewable Adoption,213123.07,22.82,53.51,0.44,Logistics
C013,2024-07-23,Agriculture,70443.53,14247.53,56196.0,6345.89,1364.22,Truck,78602.63,27.0209,5235.11,962.32,64.95,2379,0.86,Efficiency Upgrade,102569.13,21.02,31.02,0.57,Steel Manufacturing
C013,2024-07-24,Agriculture,129629.56,48834.79,80794.77,9497.3,2115.0,Rail,75148.15,25.6486,10445.85,1159.74,79.31,1161,0.47,Efficiency Upgrade,377264.77,16.07,52.02,0.92,Cement Production
C013,2024-07-25,Agriculture,68974.86,12807.93,56166.93,1244.35,3845.77,Truck,48818.53,18.8096,5667.64,787.12,75.04,2140,0.73,Process Reengineering,235294.85,14.43,29.18,0.72,Automotive Industry
C013,2024-07-26,Agriculture,102940.27,23537.8,79402.47,1284.02,4689.11,Air,48784.99,39.3931,6320.78,1558.68,71.12,2982,0.49,Carbon Tax Compliance,418372.01,22.81,34.61,0.46,Logistics
C013,2024-07-27,Agriculture,112649.42,19394.69,93254.73,6438.89,4623.11,Air,72255.82,33.6525,13169.45,745.79,94.75,3429,0.64,Carbon Tax Compliance,336580.07,22.74,26.57,0.61,Steel Manufacturing
C013,2024-07-28,Agriculture,176397.71,51093.89,125303.82,4118.58,2096.28,Rail,25419.5,54.4742,16289.88,2295.59,93.21,3271,0.31,Efficiency Upgrade,307552.58,15.08,36.09,0.55,Cement Production
C013,2024-07-29,Agriculture,156388.34,73397.01,82991.33,8429.74,765.89,Truck,75286.34,39.2889,10623.39,978.07,93.8,2972,0.43,Renewable Adoption,184328.07,23.77,52.0,0.55,Automotive Industry
C013,2024-07-30,Agriculture,195857.02,64940.05,130916.97,8643.13,4071.64,Ship,28694.33,56.6337,18528.07,1342.04,89.03,4308,0.72,Efficiency Upgrade,158819.98,17.86,51.74,0.5,Logistics
C013,2024-07-31,Agriculture,148969.4,58208.32,90761.08,6642.64,2933.85,Truck,31150.35,34.3862,12074.22,1117.04,70.32,2544,0.39,Efficiency Upgrade,250612.02,20.96,53.27,0.68,Steel Manufacturing
C013,2024-08-01,Agriculture,88536.65,30713.6,57823.05,9342.55,4514.8,Rail,61751.27,26.7144,9821.05,1186.87,77.51,3217,0.64,Efficiency Upgrade,499424.0,13.69,45.05,0.48,Cement Production
C013,2024-08-02,Agriculture,127442.35,75951.97,51490.38,9803.49,644.11,Air,39926.6,24.2272,13666.05,811.2,60.86,934,0.9,Efficiency Upgrade,120791.87,12.42,70.22,0.85,Automotive Industry
C013,2024-08-03,Agriculture,115458.87,23053.04,92405.83,2685.99,4072.25,Rail,45315.2,43.4042,8886.11,2169.21,93.29,4718,0.93,Carbon Tax Compliance,208673.5,11.23,30.48,0.76,Logistics
C013,2024-08-04,Agriculture,112992.41,62751.38,50241.03,9172.05,4337.0,Truck,60279.42,20.2137,9445.94,993.13,92.39,4554,0.65,Process Reengineering,179620.92,12.47,73.3,0.83,Steel Manufacturing
C013,2024-08-05,Agriculture,93669.88,47445.95,46223.93,9766.19,1284.02,Air,74952.76,17.1126,6707.93,735.65,65.46,893,0.93,Process Reengineering,236464.52,14.8,60.6,0.73,Cement Production
C013,2024-08-06,Agriculture,107025.55,29761.96,77263.59,5770.14,2792.92,Truck,79059.78,36.967,10653.84,1384.6,88.43,3724,0.86,Process Reengineering,383732.44,7.49,38.95,0.75,Automotive Industry
C013,2024-08-07,Agriculture,183558.11,76527.94,107030.17,4946.68,3822.8,Ship,33908.59,41.739,17204.32,1420.99,92.17,3618,0.85,Efficiency Upgrade,409387.26,20.92,57.95,0.92,Logistics
C013,2024-08-08,Agriculture,52885.54,17145.43,35740.11,7939.55,4466.81,Ship,42558.89,16.192,5435.06,803.36,94.2,3155,0.5,Carbon Tax Compliance,287697.73,16.57,50.59,0.9,Steel Manufacturing
C013,2024-08-09,Agriculture,86945.65,50085.17,36860.48,1430.13,4209.38,Truck,18441.19,15.5693,10325.21,498.41,67.36,3999,0.71,Process Reengineering,283150.79,16.56,66.46,0.65,Cement Production
C013,2024-08-10,Agriculture,199481.58,48542.33,150939.25,6344.77,3498.56,Truck,71050.28,46.4463,11408.89,1986.64,76.89,2433,0.55,Renewable Adoption,142380.85,19.8,39.68,0.8,Automotive Industry
C013,2024-08-11,Agriculture,121899.85,57270.28,64629.57,5166.81,4045.66,Rail,37615.29,26.8355,13469.83,897.41,68.66,951,0.38,Renewable Adoption,335780.54,22.9,66.39,0.7,Logistics
C013,2024-08-12,Agriculture,156877.81,56814.03,100063.78,8189.62,3525.02,Rail,62888.08,38.6913,18229.58,774.06,66.85,706,0.5,Efficiency Upgrade,168534.19,21.98,47.84,0.74,Steel Manufacturing
C013,2024-08-13,Agriculture,139122.53,78020.51,61102.02,7635.16,3822.83,Rail,16506.42,19.2482,11639.09,943.29,63.58,1496,0.36,Process Reengineering,180611.97,12.03,74.03,0.86,Cement Production
C013,2024-08-14,Agriculture,127123.39,36059.99,91063.4,2080.55,2493.59,Truck,10185.77,43.5556,12611.9,1747.6,84.43,2167,0.5,Process Reengineering,486232.82,14.29,43.13,0.73,Automotive Industry
C013,2024-08-15,Agriculture,90726.11,24814.3,65911.81,7787.0,2641.46,Rail,57733.03,28.7979,4675.64,950.98,70.41,3836,0.38,Process Reengineering,280018.42,20.03,36.08,0.57,Logistics
C013,2024-08-16,Agriculture,107939.06,45892.89,62046.17,7234.76,2802.16,Truck,71359.3,24.5287,5817.72,990.16,65.5,2188,0.62,Process Reengineering,203355.05,23.64,55.66,0.78,Steel Manufacturing
C013,2024-08-17,Agriculture,117913.14,39548.81,78364.33,5119.5,3072.78,Rail,46088.97,31.8838,13851.96,1032.59,68.67,1820,0.48,Process Reengineering,136178.0,13.22,43.81,0.59,Cement Production
C013,2024-08-18,Agriculture,180250.27,38212.64,142037.63,2471.2,3349.31,Rail,24942.42,51.9851,19569.21,2281.05,89.03,1206,0.53,Efficiency Upgrade,211480.96,8.83,32.29,0.45,Automotive Industry
C013,2024-08-19,Agriculture,190717.95,75678.83,115039.12,9747.96,3698.64,Truck,57468.69,39.3851,22678.47,1616.83,71.91,1821,0.82,Carbon Tax Compliance,378736.88,16.27,45.8,0.82,Logistics
C013,2024-08-20,Agriculture,125281.73,68560.19,56721.54,6388.52,4313.0,Rail,53488.0,26.4109,7147.35,622.69,92.05,3173,0.69,Process Reengineering,157345.14,10.27,67.64,0.52,Steel Manufacturing
C013,2024-08-21,Agriculture,85228.66,48918.18,36310.48,8596.55,3330.05,Rail,70421.59,11.3679,9847.86,266.68,68.25,4794,0.66,Efficiency Upgrade,480972.61,19.15,71.44,0.93,Cement Production
C013,2024-08-22,Agriculture,124822.9,36856.49,87966.41,5786.24,2803.4,Rail,64771.83,40.2431,7957.66,1399.39,70.84,2234,0.58,Process Reengineering,466133.56,7.53,45.5,0.6,Automotive Industry
C013,2024-08-23,Agriculture,170050.28,37564.29,132485.99,5201.39,571.38,Rail,23356.36,61.5446,17293.72,2984.6,87.36,574,0.65,Renewable Adoption,216587.73,6.54,32.7,0.53,Logistics
C013,2024-08-24,Agriculture,195259.87,23894.24,171365.63,7708.61,4480.45,Rail,41481.99,55.8612,21461.29,1978.2,63.72,2106,0.49,Process Reengineering,427190.7,21.52,21.22,0.53,Steel Manufacturing
C013,2024-08-25,Agriculture,135078.65,61072.07,74006.58,5243.75,1029.99,Air,26293.8,34.1918,7985.03,1382.38,69.1,1874,0.9,Process Reengineering,449901.75,21.68,53.6,0.83,Cement Production
C013,2024-08-26,Agriculture,184651.15,30615.68,154035.47,9772.29,4995.58,Truck,68672.63,72.0316,9847.55,1925.93,68.46,2262,0.44,Efficiency Upgrade,162762.26,24.39,35.15,0.66,Automotive Industry
C013,2024-08-27,Agriculture,88064.73,20035.65,68029.08,2555.98,4192.74,Rail,56693.7,26.0231,6758.76,663.68,92.63,1729,0.63,Renewable Adoption,295337.33,13.05,34.48,0.7,Logistics
C013,2024-08-28,Agriculture,87375.59,18467.65,68907.94,8362.32,2429.92,Rail,17184.52,29.3962,8608.97,1056.89,79.4,2552,0.87,Renewable Adoption,180295.8,8.83,36.9,0.81,Steel Manufacturing
C013,2024-08-29,Agriculture,166911.5,38560.18,128351.32,6995.41,3478.77,Ship,41066.72,54.731,12570.64,1996.75,83.42,1308,0.57,Efficiency Upgrade,211059.04,15.37,35.24,0.78,Cement Production
C013,2024-08-30,Agriculture,54084.98,25419.14,28665.84,8014.26,4461.51,Ship,60979.51,11.0834,6264.93,270.95,64.46,3350,0.69,Carbon Tax Compliance,287793.97,7.15,57.14,0.89,Automotive Industry
C013,2024-08-31,Agriculture,101587.16,22198.7,79388.46,8669.97,4672.88,Air,20343.0,37.5758,10150.43,1316.06,72.8,4680,0.38,Efficiency Upgrade,463096.04,18.15,27.74,0.86,Logistics
C013,2024-09-01,Agriculture,125165.02,28172.99,96992.03,8068.69,4105.27,Air,53301.91,43.5604,11484.68,1479.46,63.02,2155,0.37,Renewable Adoption,368170.06,11.71,41.9,0.83,Steel Manufacturing
C013,2024-09-02,Agriculture,155466.81,15829.72,139637.09,4461.16,3448.56,Air,45169.34,48.5019,18564.61,1808.2,70.23,3358,0.88,Efficiency Upgrade,132043.3,19.36,25.12,0.49,Cement Production
C013,2024-09-03,Agriculture,126450.51,34973.98,91476.53,9854.04,3083.91,Rail,28334.12,41.7967,12462.04,1460.11,94.8,4031,0.47,Carbon Tax Compliance,340396.56,15.69,36.88,0.4,Automotive Industry
C013,2024-09-04,Agriculture,133853.73,65385.46,68468.27,1150.72,3459.51,Truck,71633.28,23.0744,13018.21,1129.87,60.97,3915,0.72,Renewable Adoption,471132.29,12.85,53.87,0.47,Logistics
C013,2024-09-05,Agriculture,100204.13,10701.45,89502.68,9755.09,4022.27,Ship,22920.96,36.3123,6155.7,919.03,72.43,3349,0.53,Efficiency Upgrade,466917.24,7.59,24.48,0.68,Steel Manufacturing
C013,2024-09-06,Agriculture,167513.65,44831.67,122681.98,2195.79,3430.37,Ship,46320.15,40.149,16991.39,1186.9,84.62,4476,0.67,Process Reengineering,291096.53,12.75,34.77,0.43,Cement Production
C013,2024-09-07,Agriculture,190742.43,98665.59,92076.84,4186.71,2837.42,Rail,10109.87,28.6322,9794.26,1143.56,92.67,2158,0.53,Renewable Adoption,384127.75,22.35,58.15,0.59,Automotive Industry
C013,2024-09-08,Agriculture,118531.37,33135.73,85395.64,7277.85,3827.81,Ship,61838.07,31.024,6310.37,724.56,63.57,3120,0.33,Renewable Adoption,339542.22,22.59,33.77,0.86,Logistics
C013,2024-09-09,Agriculture,102216.38,58646.29,43570.09,4154.34,2516.99,Truck,16593.18,14.3971,8572.6,288.47,64.0,3979,0.72,Process Reengineering,497461.89,13.35,64.39,0.73,Steel Manufacturing
C013,2024-09-10,Agriculture,160735.17,40221.34,120513.83,5425.81,2718.35,Ship,66720.84,39.4663,11404.99,1429.54,91.69,1856,0.38,Renewable Adoption,374350.12,11.93,37.86,0.41,Cement Production
C013,2024-09-11,Agriculture,124912.51,18498.37,106414.14,2147.49,3811.5,Rail,10055.29,46.0731,13033.45,2184.96,82.59,3744,0.37,Efficiency Upgrade,146048.79,7.74,32.42,0.92,Automotive Industry
C013,2024-09-12,Agriculture,195565.1,34477.42,161087.68,8409.54,905.1,Truck,20865.34,72.8559,18316.97,1887.41,85.91,4700,0.6,Process Reengineering,218871.38,10.36,32.46,0.86,Logistics
C013,2024-09-13,Agriculture,52371.01,11688.1,40682.91,3330.84,3709.06,Ship,26778.68,15.0453,5272.86,670.81,62.84,4945,0.73,Renewable Adoption,290213.61,5.17,31.14,0.88,Steel Manufacturing
C013,2024-09-14,Agriculture,161292.44,45328.92,115963.52,5697.94,3035.79,Ship,25390.56,41.355,17117.52,1705.37,67.48,1245,0.35,Carbon Tax Compliance,292543.97,6.35,45.85,0.67,Cement Production
C013,2024-09-15,Agriculture,72198.53,39860.2,32338.33,9067.67,2219.04,Truck,59934.05,13.5233,3694.08,546.63,63.7,845,0.6,Process Reengineering,161091.63,14.84,67.8,0.59,Automotive Industry
C013,2024-09-16,Agriculture,119197.71,22112.23,97085.48,6865.5,3354.45,Truck,40494.87,48.0027,13758.8,2382.72,94.84,1755,0.93,Renewable Adoption,494412.69,21.65,29.61,0.49,Logistics
C013,2024-09-17,Agriculture,115601.68,63914.83,51686.85,6285.34,4799.88,Air,45936.36,25.0904,9988.91,784.52,84.17,3873,0.48,Renewable Adoption,255490.96,9.96,65.35,0.63,Steel Manufacturing
C013,2024-09-18,Agriculture,146578.25,71570.56,75007.69,8893.14,2860.1,Ship,25403.68,29.7041,12415.69,799.98,86.0,2444,0.44,Carbon Tax Compliance,257884.67,6.74,63.47,0.59,Cement Production
C013,2024-09-19,Agriculture,148193.25,40154.11,108039.14,9362.96,1937.92,Rail,55481.03,33.4298,11328.4,1325.06,73.23,936,0.69,Process Reengineering,360584.73,16.09,37.41,0.86,Automotive Industry
C013,2024-09-20,Agriculture,122559.73,36083.89,86475.84,8951.63,1444.2,Rail,60766.74,29.8539,10710.91,838.16,86.95,871,0.73,Efficiency Upgrade,498723.4,16.42,39.66,0.86,Logistics
C013,2024-09-21,Agriculture,190640.89,45145.19,145495.7,9046.15,2163.84,Rail,13709.03,52.8487,18892.8,2467.12,83.79,704,0.4,Carbon Tax Compliance,248716.44,24.07,29.98,0.73,Steel Manufacturing
C013,2024-09-22,Agriculture,183706.67,36109.48,147597.19,6996.32,2053.96,Air,56211.65,57.7573,15035.37,1249.95,65.26,2169,0.6,Process Reengineering,450887.77,23.45,33.96,0.42,Cement Production
C013,2024-09-23,Agriculture,87548.64,20925.62,66623.02,6736.08,4212.83,Ship,61798.51,30.0909,8953.43,683.37,90.51,4582,0.48,Process Reengineering,210175.04,20.91,38.21,0.83,Automotive Industry
C013,2024-09-24,Agriculture,132401.62,50607.9,81793.72,1393.24,1695.22,Ship,66194.9,36.6354,7659.59,883.66,86.61,1041,0.85,Efficiency Upgrade,219316.61,23.03,43.7,0.63,Logistics
C013,2024-09-25,Agriculture,177597.83,56672.03,120925.8,6270.51,1618.6,Air,11624.33,53.3472,18016.72,2381.16,78.38,1959,0.5,Renewable Adoption,361327.99,8.29,50.21,0.69,Steel Manufacturing
C013,2024-09-26,Agriculture,80769.46,8911.52,71857.94,8051.36,3710.78,Truck,41239.65,29.7692,7883.15,1235.23,88.56,2155,0.77,Efficiency Upgrade,398252.55,15.24,27.87,0.59,Cement Production
C013,2024-09-27,Agriculture,83668.2,28415.83,55252.37,7124.78,2631.81,Air,36066.01,25.5021,9543.17,1216.19,92.18,1246,0.89,Efficiency Upgrade,409888.65,17.6,47.9,0.48,Automotive Industry
C013,2024-09-28,Agriculture,184452.73,62056.59,122396.14,4672.32,1922.24,Truck,33690.92,58.8996,11809.62,2520.12,82.78,3412,0.91,Carbon Tax Compliance,216369.21,6.53,40.26,0.77,Logistics
C013,2024-09-29,Agriculture,135442.59,30572.47,104870.12,4248.38,1631.21,Rail,19522.15,35.1334,7431.02,1303.63,69.62,607,0.37,Process Reengineering,202917.83,19.34,38.39,0.44,Steel Manufacturing
C013,2024-09-30,Agriculture,61401.83,6596.26,54805.57,2300.86,4896.86,Ship,44983.78,17.9705,6684.65,874.24,80.03,3441,0.88,Carbon Tax Compliance,273800.43,19.99,18.32,0.45,Cement Production
C013,2024-10-01,Agriculture,71378.97,18142.91,53236.06,2900.17,3279.89,Truck,61597.99,19.8396,6041.05,525.32,79.45,3724,0.34,Renewable Adoption,496409.23,13.24,39.22,0.55,Automotive Industry
C013,2024-10-02,Agriculture,107473.32,60472.64,47000.68,4258.5,2592.29,Ship,43064.44,16.4427,6382.1,443.64,77.74,2156,0.65,Renewable Adoption,233442.47,11.83,65.06,0.61,Logistics
C013,2024-10-03,Agriculture,180680.25,89811.61,90868.64,2783.15,3677.53,Ship,46916.54,32.2303,21127.84,1269.18,82.41,3078,0.89,Carbon Tax Compliance,179401.5,23.16,65.88,0.71,Steel Manufacturing
C013,2024-10-04,Agriculture,67573.54,35869.89,31703.65,1573.32,4960.7,Truck,71414.21,14.3892,6164.65,579.93,82.16,2754,0.62,Process Reengineering,350998.89,14.67,66.24,0.47,Cement Production
C013,2024-10-05,Agriculture,132603.99,40208.41,92395.58,3877.33,4333.48,Ship,22706.21,43.1702,10422.48,2027.25,94.56,2360,0.45,Carbon Tax Compliance,365878.08,17.77,48.15,0.62,Automotive Industry
C013,2024-10-06,Agriculture,62339.11,12578.19,49760.92,8410.68,4810.23,Air,25253.19,23.4451,5351.62,1083.0,83.97,2884,0.34,Efficiency Upgrade,341317.68,24.23,34.58,0.46,Logistics
C013,2024-10-07,Agriculture,75483.26,13698.54,61784.72,3901.33,1790.63,Rail,11436.56,21.7091,6685.1,969.49,81.28,2074,0.95,Efficiency Upgrade,334874.04,8.7,33.56,0.74,Steel Manufacturing
C013,2024-10-08,Agriculture,140296.05,64359.34,75936.71,5978.52,3078.13,Ship,71570.46,29.6867,14683.13,1145.24,72.53,4663,0.93,Process Reengineering,293136.93,22.0,52.75,0.45,Cement Production
C013,2024-10-09,Agriculture,70978.2,27432.02,43546.18,1603.57,2597.95,Truck,14182.96,13.1815,6526.61,448.32,78.84,1591,0.93,Efficiency Upgrade,332084.48,11.09,49.36,0.67,Automotive Industry
C013,2024-10-10,Agriculture,53240.11,18295.29,34944.82,1257.72,4360.83,Air,38250.58,10.9833,3161.54,441.92,68.83,1390,0.48,Efficiency Upgrade,260156.54,9.1,52.68,0.75,Logistics
C013,2024-10-11,Agriculture,153473.75,70087.19,83386.56,4066.9,2280.61,Rail,15624.92,30.1385,12029.29,1229.88,94.47,4223,0.81,Process Reengineering,467456.91,16.42,59.42,0.74,Steel Manufacturing
C013,2024-10-12,Agriculture,66859.17,27099.5,39759.67,7957.3,3660.82,Ship,58345.52,16.7692,5466.81,702.72,79.86,1762,0.6,Process Reengineering,292194.11,6.92,46.22,0.55,Cement Production
C013,2024-10-13,Agriculture,103703.27,61383.02,42320.25,5094.93,3835.28,Ship,67746.27,19.6873,6564.24,528.28,75.48,2452,0.68,Efficiency Upgrade,469349.92,7.45,74.08,0.63,Automotive Industry
C013,2024-10-14,Agriculture,97599.35,48615.67,48983.68,6222.41,3326.55,Truck,77398.87,15.7223,6274.44,683.68,69.08,4073,0.87,Carbon Tax Compliance,211891.31,23.69,54.86,0.87,Logistics
C013,2024-10-15,Agriculture,140496.75,60351.84,80144.91,2408.0,1588.12,Air,52532.81,29.1879,7528.99,728.54,84.88,3544,0.6,Efficiency Upgrade,166751.97,18.57,57.0,0.78,Steel Manufacturing
C013,2024-10-16,Agriculture,138656.56,80531.24,58125.32,3770.96,2211.84,Ship,46250.79,25.1329,12468.17,945.72,84.07,1925,0.66,Renewable Adoption,456368.7,17.91,63.74,0.88,Cement Production
C013,2024-10-17,Agriculture,163800.94,58332.01,105468.93,8146.1,4758.74,Rail,34391.18,51.1451,12982.29,2406.89,79.93,2277,0.63,Process Reengineering,356166.51,15.23,52.64,0.69,Automotive Industry
C013,2024-10-18,Agriculture,98039.49,36456.1,61583.39,6880.61,3696.46,Truck,46260.87,25.706,7533.43,1204.6,65.25,4096,0.37,Carbon Tax Compliance,424223.93,18.31,55.83,0.79,Logistics
C013,2024-10-19,Agriculture,96645.63,21708.71,74936.92,4128.78,3899.55,Truck,48341.82,22.7036,9141.82,856.82,75.24,2451,0.72,Renewable Adoption,356640.46,23.35,29.93,0.69,Steel Manufacturing
C013,2024-10-20,Agriculture,61114.94,17961.77,43153.17,3410.19,1440.26,Truck,58846.66,19.5781,3453.32,688.55,84.91,2096,0.77,Process Reengineering,234097.03,9.07,34.93,0.75,Cement Production
C013,2024-10-21,Agriculture,187169.99,56571.56,130598.43,4026.51,2037.29,Rail,33773.82,53.6555,12750.48,2375.18,67.04,1196,0.5,Efficiency Upgrade,105580.12,13.09,41.42,0.93,Automotive Industry
C013,2024-10-22,Agriculture,156704.3,25870.98,130833.32,5888.83,4386.58,Truck,63268.47,42.613,9484.32,1954.07,84.88,2663,0.53,Efficiency Upgrade,478166.66,21.14,35.02,0.86,Logistics
C013,2024-10-23,Agriculture,138469.77,25380.95,113088.82,2372.32,1638.91,Rail,77542.91,54.7238,13225.75,1357.09,60.4,4638,0.52,Renewable Adoption,414323.44,14.39,35.31,0.89,Steel Manufacturing
C013,2024-10-24,Agriculture,173282.58,37438.02,135844.56,6791.38,3489.49,Rail,76964.35,44.8823,18587.83,1533.63,93.1,1226,0.76,Carbon Tax Compliance,124911.69,8.64,28.85,0.86,Cement Production
C013,2024-10-25,Agriculture,54707.82,8779.32,45928.5,8232.46,3873.78,Ship,76940.73,16.733,5701.19,778.06,82.76,4015,0.9,Process Reengineering,491974.46,21.88,25.8,0.43,Automotive Industry
